row_id,catalyst,base,cosolvent,core,monomer,conversion
reaction:316,tBuXphos G3,P2-Et,None,Core_04,MFCD00674177,0.0
reaction:317,Aphos G3,BTTP,t-AmOH (25%),Core_04,MFCD00674177,54.76171518192091
reaction:318,Xphos G3,K3PO4,H2O (25%),Core_04,MFCD00674177,74.98371114274752
reaction:319,tBuXphos G3,BTMG,None,Core_04,MFCD00674177,0.0
reaction:320,Aphos G3,BTMG,t-AmOH (25%),Core_04,MFCD00674177,16.60924281471609
reaction:321,Xphos G3,BTMG,H2O (25%),Core_04,MFCD00674177,19.26208071941454
reaction:322,Aphos G3,P2-Et,None,Core_04,MFCD00674177,20.86227084263491
reaction:323,tBu3P G2,BTTP,t-AmOH (25%),Core_04,MFCD00674177,2.7302029984017984
reaction:324,RuPhos G3,K3PO4,H2O (25%),Core_04,MFCD00674177,51.69441060505022
reaction:325,Aphos G3,BTMG,None,Core_04,MFCD00674177,10.654795878493566
reaction:326,tBu3P G2,BTMG,t-AmOH (25%),Core_04,MFCD00674177,1.1974838595251365
reaction:327,RuPhos G3,BTMG,H2O (25%),Core_04,MFCD00674177,16.367200012394512
reaction:328,tBuXphos G3,P2-Et,None,Core_04,MFCD11878349,0.0
reaction:329,Aphos G3,BTTP,t-AmOH (25%),Core_04,MFCD11878349,12.310824148669717
reaction:330,Xphos G3,K3PO4,H2O (25%),Core_04,MFCD11878349,0.0
reaction:331,tBuXphos G3,BTMG,None,Core_04,MFCD11878349,9.569859104718974
reaction:332,Aphos G3,BTMG,t-AmOH (25%),Core_04,MFCD11878349,17.9700221972314
reaction:333,Xphos G3,BTMG,H2O (25%),Core_04,MFCD11878349,5.637747947473664
reaction:334,Aphos G3,P2-Et,None,Core_04,MFCD11878349,0.0
reaction:335,tBu3P G2,BTTP,t-AmOH (25%),Core_04,MFCD11878349,4.192956775759442
reaction:336,RuPhos G3,K3PO4,H2O (25%),Core_04,MFCD11878349,1.9944607711774025
reaction:337,Aphos G3,BTMG,None,Core_04,MFCD11878349,30.00105487688756
reaction:338,tBu3P G2,BTMG,t-AmOH (25%),Core_04,MFCD11878349,14.030291506597933
reaction:339,RuPhos G3,BTMG,H2O (25%),Core_04,MFCD11878349,1.2083680854618573
reaction:340,tBuXphos G3,P2-Et,None,Core_04,MFCD03789252,79.49712395930635
reaction:341,Aphos G3,BTTP,t-AmOH (25%),Core_04,MFCD03789252,89.76940909798425
reaction:342,Xphos G3,K3PO4,H2O (25%),Core_04,MFCD03789252,100.0
reaction:343,tBuXphos G3,BTMG,None,Core_04,MFCD03789252,9.533057894643923
reaction:344,Aphos G3,BTMG,t-AmOH (25%),Core_04,MFCD03789252,90.77572713809333
reaction:345,Xphos G3,BTMG,H2O (25%),Core_04,MFCD03789252,100.0
reaction:346,Aphos G3,P2-Et,None,Core_04,MFCD03789252,99.22990206666586
reaction:347,tBu3P G2,BTTP,t-AmOH (25%),Core_04,MFCD03789252,87.33323237173785
reaction:348,RuPhos G3,K3PO4,H2O (25%),Core_04,MFCD03789252,100.0
reaction:349,Aphos G3,BTMG,None,Core_04,MFCD03789252,90.64829516565185
reaction:350,tBu3P G2,BTMG,t-AmOH (25%),Core_04,MFCD03789252,87.90533188902305
reaction:351,RuPhos G3,BTMG,H2O (25%),Core_04,MFCD03789252,100.0
reaction:352,tBuXphos G3,P2-Et,None,Core_04,MFCD09999194,0.0
reaction:353,Aphos G3,BTTP,t-AmOH (25%),Core_04,MFCD09999194,63.358438997757105
reaction:354,Xphos G3,K3PO4,H2O (25%),Core_04,MFCD09999194,52.41863201721991
reaction:355,tBuXphos G3,BTMG,None,Core_04,MFCD09999194,17.80408627521827
reaction:356,Aphos G3,BTMG,t-AmOH (25%),Core_04,MFCD09999194,42.38281070716859
reaction:357,Xphos G3,BTMG,H2O (25%),Core_04,MFCD09999194,57.87389982395137
reaction:358,Aphos G3,P2-Et,None,Core_04,MFCD09999194,0.0
reaction:359,tBu3P G2,BTTP,t-AmOH (25%),Core_04,MFCD09999194,51.59299074760951
reaction:360,RuPhos G3,K3PO4,H2O (25%),Core_04,MFCD09999194,41.82982350730598
reaction:361,Aphos G3,BTMG,None,Core_04,MFCD09999194,100.0
reaction:362,tBu3P G2,BTMG,t-AmOH (25%),Core_04,MFCD09999194,100.0
reaction:363,RuPhos G3,BTMG,H2O (25%),Core_04,MFCD09999194,100.0
reaction:364,tBuXphos G3,P2-Et,None,Core_04,MFCD05663845,40.781057257341274
reaction:365,Aphos G3,BTTP,t-AmOH (25%),Core_04,MFCD05663845,96.05462699829317
reaction:366,Xphos G3,K3PO4,H2O (25%),Core_04,MFCD05663845,26.654941804071075
reaction:367,tBuXphos G3,BTMG,None,Core_04,MFCD05663845,9.485101149869642
reaction:368,Aphos G3,BTMG,t-AmOH (25%),Core_04,MFCD05663845,94.27537812617086
reaction:369,Xphos G3,BTMG,H2O (25%),Core_04,MFCD05663845,66.7123378298408
reaction:370,Aphos G3,P2-Et,None,Core_04,MFCD05663845,100.0
reaction:371,tBu3P G2,BTTP,t-AmOH (25%),Core_04,MFCD05663845,95.57679915714115
reaction:372,RuPhos G3,K3PO4,H2O (25%),Core_04,MFCD05663845,14.495406937165725
reaction:373,Aphos G3,BTMG,None,Core_04,MFCD05663845,42.4747821628049
reaction:374,tBu3P G2,BTMG,t-AmOH (25%),Core_04,MFCD05663845,93.70091333699916
reaction:375,RuPhos G3,BTMG,H2O (25%),Core_04,MFCD05663845,97.94064639735103
reaction:376,Aphos G3,BTTP,t-AmOH (25%),Core_05,MFCD05663854,85.8936150569852
reaction:377,Xphos G3,K3PO4,H2O (25%),Core_05,MFCD05663854,87.69382073710497
reaction:378,tBuXphos G3,BTMG,None,Core_05,MFCD05663854,86.70378376816454
reaction:379,Aphos G3,BTMG,t-AmOH (25%),Core_05,MFCD05663854,100.0
reaction:380,Xphos G3,BTMG,H2O (25%),Core_05,MFCD05663854,100.0
reaction:381,Aphos G3,P2-Et,None,Core_05,MFCD05663854,0.0
reaction:382,tBu3P G2,BTTP,t-AmOH (25%),Core_05,MFCD05663854,98.04749318870208
reaction:383,RuPhos G3,K3PO4,H2O (25%),Core_05,MFCD05663854,80.82474957273429
reaction:384,Aphos G3,BTMG,None,Core_05,MFCD05663854,90.7422472046191
reaction:385,tBu3P G2,BTMG,t-AmOH (25%),Core_05,MFCD05663854,91.51631899777728
reaction:386,RuPhos G3,BTMG,H2O (25%),Core_05,MFCD05663854,62.31832974619383
reaction:387,Aphos G3,BTTP,t-AmOH (25%),Core_05,MFCD16994280,92.67047117649491
reaction:388,Xphos G3,K3PO4,H2O (25%),Core_05,MFCD16994280,91.21487055417926
reaction:389,tBuXphos G3,BTMG,None,Core_05,MFCD16994280,74.5454481849977
reaction:390,Aphos G3,BTMG,t-AmOH (25%),Core_05,MFCD16994280,100.0
reaction:391,Xphos G3,BTMG,H2O (25%),Core_05,MFCD16994280,70.328802365811
reaction:392,Aphos G3,P2-Et,None,Core_05,MFCD16994280,89.42919680408495
reaction:393,tBu3P G2,BTTP,t-AmOH (25%),Core_05,MFCD16994280,94.55910600927007
reaction:394,RuPhos G3,K3PO4,H2O (25%),Core_05,MFCD16994280,100.0
reaction:395,Aphos G3,BTMG,None,Core_05,MFCD16994280,99.98771541748917
reaction:396,tBu3P G2,BTMG,t-AmOH (25%),Core_05,MFCD16994280,90.38574707059429
reaction:397,RuPhos G3,BTMG,H2O (25%),Core_05,MFCD16994280,89.75851861203749
reaction:398,Aphos G3,BTTP,t-AmOH (25%),Core_05,MFCD03788418,92.02827389268575
reaction:399,Xphos G3,K3PO4,H2O (25%),Core_05,MFCD03788418,94.69602541229547
reaction:400,tBuXphos G3,BTMG,None,Core_05,MFCD03788418,100.0
reaction:401,Aphos G3,BTMG,t-AmOH (25%),Core_05,MFCD03788418,94.3614383068228
reaction:402,Xphos G3,BTMG,H2O (25%),Core_05,MFCD03788418,100.0
reaction:403,tBu3P G2,BTTP,t-AmOH (25%),Core_05,MFCD03788418,98.51033976201876
reaction:404,RuPhos G3,K3PO4,H2O (25%),Core_05,MFCD03788418,89.92126549158273
reaction:405,Aphos G3,BTMG,None,Core_05,MFCD03788418,100.0
reaction:406,tBu3P G2,BTMG,t-AmOH (25%),Core_05,MFCD03788418,98.50561074590144
reaction:407,RuPhos G3,BTMG,H2O (25%),Core_05,MFCD03788418,95.05518459158165
reaction:408,tBuXphos G3,P2-Et,None,Core_05,MFCD19439767,79.46104558356608
reaction:409,Aphos G3,BTTP,t-AmOH (25%),Core_05,MFCD19439767,98.2002026055384
reaction:410,Xphos G3,K3PO4,H2O (25%),Core_05,MFCD19439767,100.0
reaction:411,tBuXphos G3,BTMG,None,Core_05,MFCD19439767,97.43730892449534
reaction:412,Aphos G3,BTMG,t-AmOH (25%),Core_05,MFCD19439767,100.0
reaction:413,Xphos G3,BTMG,H2O (25%),Core_05,MFCD19439767,0.0
reaction:414,Aphos G3,P2-Et,None,Core_05,MFCD19439767,35.12897094695693
reaction:415,tBu3P G2,BTTP,t-AmOH (25%),Core_05,MFCD19439767,93.81148208485631
reaction:416,RuPhos G3,K3PO4,H2O (25%),Core_05,MFCD19439767,91.30535055737582
reaction:417,Aphos G3,BTMG,None,Core_05,MFCD19439767,100.0
reaction:418,tBu3P G2,BTMG,t-AmOH (25%),Core_05,MFCD19439767,100.0
reaction:419,RuPhos G3,BTMG,H2O (25%),Core_05,MFCD19439767,70.74975155026677
reaction:420,tBuXphos G3,P2-Et,None,Core_05,MFCD18383786,89.83260730510271
reaction:421,Aphos G3,BTTP,t-AmOH (25%),Core_05,MFCD18383786,100.0
reaction:422,Xphos G3,K3PO4,H2O (25%),Core_05,MFCD18383786,95.5577453297164
reaction:423,tBuXphos G3,BTMG,None,Core_05,MFCD18383786,100.0
reaction:424,Aphos G3,BTMG,t-AmOH (25%),Core_05,MFCD18383786,98.48130946529675
reaction:425,Xphos G3,BTMG,H2O (25%),Core_05,MFCD18383786,83.60592185900444
reaction:426,Aphos G3,P2-Et,None,Core_05,MFCD18383786,100.0
reaction:427,tBu3P G2,BTTP,t-AmOH (25%),Core_05,MFCD18383786,96.14134014675989
reaction:428,RuPhos G3,K3PO4,H2O (25%),Core_05,MFCD18383786,98.54898303207861
reaction:429,Aphos G3,BTMG,None,Core_05,MFCD18383786,100.0
reaction:430,tBu3P G2,BTMG,t-AmOH (25%),Core_05,MFCD18383786,100.0
reaction:431,RuPhos G3,BTMG,H2O (25%),Core_05,MFCD18383786,98.39669621525977
reaction:432,Aphos G3,BTTP,t-AmOH (25%),Core_05,MFCD00674177,89.46786065350398
reaction:433,Xphos G3,K3PO4,H2O (25%),Core_05,MFCD00674177,92.20029092013571
reaction:434,tBuXphos G3,BTMG,None,Core_05,MFCD00674177,64.96049208811552
reaction:435,Aphos G3,BTMG,t-AmOH (25%),Core_05,MFCD00674177,100.0
reaction:436,Xphos G3,BTMG,H2O (25%),Core_05,MFCD00674177,85.55074060845716
reaction:437,tBu3P G2,BTTP,t-AmOH (25%),Core_05,MFCD00674177,88.96271931871726
reaction:438,RuPhos G3,K3PO4,H2O (25%),Core_05,MFCD00674177,52.745111939324275
reaction:439,Aphos G3,BTMG,None,Core_05,MFCD00674177,95.16500942016756
reaction:440,tBu3P G2,BTMG,t-AmOH (25%),Core_05,MFCD00674177,62.54352445779945
reaction:441,RuPhos G3,BTMG,H2O (25%),Core_05,MFCD00674177,100.0
reaction:442,tBuXphos G3,P2-Et,None,Core_05,MFCD11878349,0.0
reaction:443,Aphos G3,BTTP,t-AmOH (25%),Core_05,MFCD11878349,54.0314063273201
reaction:444,Xphos G3,K3PO4,H2O (25%),Core_05,MFCD11878349,16.353151360365768
reaction:445,tBuXphos G3,BTMG,None,Core_05,MFCD11878349,78.85293088808842
reaction:446,Aphos G3,BTMG,t-AmOH (25%),Core_05,MFCD11878349,52.89604224574611
reaction:447,Xphos G3,BTMG,H2O (25%),Core_05,MFCD11878349,24.037251433009903
reaction:448,Aphos G3,P2-Et,None,Core_05,MFCD11878349,0.0
reaction:449,tBu3P G2,BTTP,t-AmOH (25%),Core_05,MFCD11878349,56.72622807274498
reaction:450,RuPhos G3,K3PO4,H2O (25%),Core_05,MFCD11878349,0.0
reaction:451,Aphos G3,BTMG,None,Core_05,MFCD11878349,57.89353780178337
reaction:452,tBu3P G2,BTMG,t-AmOH (25%),Core_05,MFCD11878349,56.66906122589984
reaction:453,RuPhos G3,BTMG,H2O (25%),Core_05,MFCD11878349,20.477931571677026
reaction:454,tBuXphos G3,P2-Et,None,Core_05,MFCD03789252,61.39085635747686
reaction:455,Aphos G3,BTTP,t-AmOH (25%),Core_05,MFCD03789252,80.14250225907392
reaction:456,Xphos G3,K3PO4,H2O (25%),Core_05,MFCD03789252,77.34367671641238
reaction:457,tBuXphos G3,BTMG,None,Core_05,MFCD03789252,78.58205235164134
reaction:458,Aphos G3,BTMG,t-AmOH (25%),Core_05,MFCD03789252,78.30898279654164
reaction:459,Xphos G3,BTMG,H2O (25%),Core_05,MFCD03789252,49.69043295666823
reaction:460,Aphos G3,P2-Et,None,Core_05,MFCD03789252,34.94350030009965
reaction:461,tBu3P G2,BTTP,t-AmOH (25%),Core_05,MFCD03789252,82.88709778905945
reaction:462,RuPhos G3,K3PO4,H2O (25%),Core_05,MFCD03789252,79.32567387067276
reaction:463,Aphos G3,BTMG,None,Core_05,MFCD03789252,92.84196117365872
reaction:464,tBu3P G2,BTMG,t-AmOH (25%),Core_05,MFCD03789252,82.42937939341218
reaction:465,RuPhos G3,BTMG,H2O (25%),Core_05,MFCD03789252,84.37436189214397
reaction:466,tBuXphos G3,P2-Et,None,Core_05,MFCD09999194,63.168654795285505
reaction:467,Aphos G3,BTTP,t-AmOH (25%),Core_05,MFCD09999194,80.13663056081153
reaction:468,Xphos G3,K3PO4,H2O (25%),Core_05,MFCD09999194,59.21637478416191
reaction:469,tBuXphos G3,BTMG,None,Core_05,MFCD09999194,82.57878163127505
reaction:470,Aphos G3,BTMG,t-AmOH (25%),Core_05,MFCD09999194,80.6206588606519
reaction:471,Xphos G3,BTMG,H2O (25%),Core_05,MFCD09999194,68.97027082662538
reaction:472,Aphos G3,P2-Et,None,Core_05,MFCD09999194,35.121076659123226
reaction:473,tBu3P G2,BTTP,t-AmOH (25%),Core_05,MFCD09999194,83.01870520784944
reaction:474,RuPhos G3,K3PO4,H2O (25%),Core_05,MFCD09999194,70.87625794315237
reaction:475,Aphos G3,BTMG,None,Core_05,MFCD09999194,84.84472329540611
reaction:476,tBu3P G2,BTMG,t-AmOH (25%),Core_05,MFCD09999194,83.72027988353376
reaction:477,RuPhos G3,BTMG,H2O (25%),Core_05,MFCD09999194,73.62498517966236
reaction:478,tBuXphos G3,P2-Et,None,Core_05,MFCD05663845,22.788715009527397
reaction:479,Aphos G3,BTTP,t-AmOH (25%),Core_05,MFCD05663845,61.40358083043511
reaction:480,Xphos G3,K3PO4,H2O (25%),Core_05,MFCD05663845,49.847786904234816
reaction:481,tBuXphos G3,BTMG,None,Core_05,MFCD05663845,55.31737448199241
reaction:482,Aphos G3,BTMG,t-AmOH (25%),Core_05,MFCD05663845,60.57157330279293
reaction:483,Xphos G3,BTMG,H2O (25%),Core_05,MFCD05663845,0.0
reaction:484,Aphos G3,P2-Et,None,Core_05,MFCD05663845,19.934368444006367
reaction:485,tBu3P G2,BTTP,t-AmOH (25%),Core_05,MFCD05663845,62.55253405154867
reaction:486,RuPhos G3,K3PO4,H2O (25%),Core_05,MFCD05663845,48.73505527906823
reaction:487,Aphos G3,BTMG,None,Core_05,MFCD05663845,64.49679105744661
reaction:488,tBu3P G2,BTMG,t-AmOH (25%),Core_05,MFCD05663845,64.07413984740552
reaction:489,RuPhos G3,BTMG,H2O (25%),Core_05,MFCD05663845,46.20598685713392
reaction:490,tBuXphos G3,P2-Et,None,Core_06,MFCD05663854,45.890705706272776
reaction:491,Aphos G3,BTTP,t-AmOH (25%),Core_06,MFCD05663854,93.11242091388388
reaction:492,Xphos G3,K3PO4,H2O (25%),Core_06,MFCD05663854,85.57968591807233
reaction:493,tBuXphos G3,BTMG,None,Core_06,MFCD05663854,39.315310492838115
reaction:494,Aphos G3,BTMG,t-AmOH (25%),Core_06,MFCD05663854,91.80136684069741
reaction:495,Xphos G3,BTMG,H2O (25%),Core_06,MFCD05663854,84.91695036688931
reaction:496,Aphos G3,P2-Et,None,Core_06,MFCD05663854,64.18880042941849
reaction:497,tBu3P G2,BTTP,t-AmOH (25%),Core_06,MFCD05663854,88.19554067864816
reaction:498,RuPhos G3,K3PO4,H2O (25%),Core_06,MFCD05663854,73.95936125894642
reaction:499,Aphos G3,BTMG,None,Core_06,MFCD05663854,92.88780494110507
reaction:500,tBu3P G2,BTMG,t-AmOH (25%),Core_06,MFCD05663854,90.5790552297692
reaction:501,RuPhos G3,BTMG,H2O (25%),Core_06,MFCD05663854,84.52200592042567
reaction:502,tBuXphos G3,P2-Et,None,Core_06,MFCD16994280,8.77875538324726
reaction:503,Aphos G3,BTTP,t-AmOH (25%),Core_06,MFCD16994280,100.0
reaction:504,Xphos G3,K3PO4,H2O (25%),Core_06,MFCD16994280,100.0
reaction:505,tBuXphos G3,BTMG,None,Core_06,MFCD16994280,10.58065173628345
reaction:506,Aphos G3,BTMG,t-AmOH (25%),Core_06,MFCD16994280,85.39635305382825
reaction:507,Xphos G3,BTMG,H2O (25%),Core_06,MFCD16994280,100.0
reaction:508,Aphos G3,P2-Et,None,Core_06,MFCD16994280,52.69831452387423
reaction:509,tBu3P G2,BTTP,t-AmOH (25%),Core_06,MFCD16994280,91.69050279792981
reaction:510,RuPhos G3,K3PO4,H2O (25%),Core_06,MFCD16994280,100.0
reaction:511,Aphos G3,BTMG,None,Core_06,MFCD16994280,81.10552095669618
reaction:512,tBu3P G2,BTMG,t-AmOH (25%),Core_06,MFCD16994280,83.18460080544767
reaction:513,RuPhos G3,BTMG,H2O (25%),Core_06,MFCD16994280,100.0
reaction:514,tBuXphos G3,P2-Et,None,Core_06,MFCD03788418,0.0
reaction:515,Aphos G3,BTTP,t-AmOH (25%),Core_06,MFCD03788418,96.37307737473373
reaction:516,Xphos G3,K3PO4,H2O (25%),Core_06,MFCD03788418,100.0
reaction:517,tBuXphos G3,BTMG,None,Core_06,MFCD03788418,21.546179795446953
reaction:518,Aphos G3,BTMG,t-AmOH (25%),Core_06,MFCD03788418,96.76961687058473
reaction:519,Xphos G3,BTMG,H2O (25%),Core_06,MFCD03788418,94.34013138399706
reaction:520,Aphos G3,P2-Et,None,Core_06,MFCD03788418,14.74424899326509
reaction:521,tBu3P G2,BTTP,t-AmOH (25%),Core_06,MFCD03788418,89.73730877904913
reaction:522,RuPhos G3,K3PO4,H2O (25%),Core_06,MFCD03788418,100.0
reaction:523,Aphos G3,BTMG,None,Core_06,MFCD03788418,90.35409400710134
reaction:524,tBu3P G2,BTMG,t-AmOH (25%),Core_06,MFCD03788418,91.24009537984793
reaction:525,RuPhos G3,BTMG,H2O (25%),Core_06,MFCD03788418,97.75567479986374
reaction:526,tBuXphos G3,P2-Et,None,Core_06,MFCD19439767,27.394917475318813
reaction:527,Aphos G3,BTTP,t-AmOH (25%),Core_06,MFCD19439767,100.0
reaction:528,Xphos G3,K3PO4,H2O (25%),Core_06,MFCD19439767,100.0
reaction:529,tBuXphos G3,BTMG,None,Core_06,MFCD19439767,66.42037453512954
reaction:530,Aphos G3,BTMG,t-AmOH (25%),Core_06,MFCD19439767,100.0
reaction:531,Xphos G3,BTMG,H2O (25%),Core_06,MFCD19439767,100.0
reaction:532,Aphos G3,P2-Et,None,Core_06,MFCD19439767,14.02079998762012
reaction:533,tBu3P G2,BTTP,t-AmOH (25%),Core_06,MFCD19439767,98.4111034902527
reaction:534,RuPhos G3,K3PO4,H2O (25%),Core_06,MFCD19439767,100.0
reaction:535,Aphos G3,BTMG,None,Core_06,MFCD19439767,100.0
reaction:536,tBu3P G2,BTMG,t-AmOH (25%),Core_06,MFCD19439767,98.25926485401027
reaction:537,RuPhos G3,BTMG,H2O (25%),Core_06,MFCD19439767,100.0
reaction:538,tBuXphos G3,P2-Et,None,Core_06,MFCD18383786,37.95162505602994
reaction:539,Aphos G3,BTTP,t-AmOH (25%),Core_06,MFCD18383786,100.0
reaction:540,Xphos G3,K3PO4,H2O (25%),Core_06,MFCD18383786,100.0
reaction:541,tBuXphos G3,BTMG,None,Core_06,MFCD18383786,84.61993070123836
reaction:542,Aphos G3,BTMG,t-AmOH (25%),Core_06,MFCD18383786,100.0
reaction:543,Xphos G3,BTMG,H2O (25%),Core_06,MFCD18383786,100.0
reaction:544,Aphos G3,P2-Et,None,Core_06,MFCD18383786,25.84040503811304
reaction:545,tBu3P G2,BTTP,t-AmOH (25%),Core_06,MFCD18383786,100.0
reaction:546,RuPhos G3,K3PO4,H2O (25%),Core_06,MFCD18383786,100.0
reaction:547,Aphos G3,BTMG,None,Core_06,MFCD18383786,100.0
reaction:548,tBu3P G2,BTMG,t-AmOH (25%),Core_06,MFCD18383786,100.0
reaction:549,RuPhos G3,BTMG,H2O (25%),Core_06,MFCD18383786,100.0
reaction:550,tBuXphos G3,P2-Et,None,Core_06,MFCD00674177,0.0
reaction:551,Aphos G3,BTTP,t-AmOH (25%),Core_06,MFCD00674177,50.05157156204015
reaction:552,Xphos G3,K3PO4,H2O (25%),Core_06,MFCD00674177,16.38310734130416
reaction:553,tBuXphos G3,BTMG,None,Core_06,MFCD00674177,0.0
reaction:554,Aphos G3,BTMG,t-AmOH (25%),Core_06,MFCD00674177,33.949177155158374
reaction:555,Xphos G3,BTMG,H2O (25%),Core_06,MFCD00674177,18.375303816205587
reaction:556,Aphos G3,P2-Et,None,Core_06,MFCD00674177,26.832877426253
reaction:557,tBu3P G2,BTTP,t-AmOH (25%),Core_06,MFCD00674177,37.919991013870366
reaction:558,RuPhos G3,K3PO4,H2O (25%),Core_06,MFCD00674177,6.003070721947791
reaction:559,Aphos G3,BTMG,None,Core_06,MFCD00674177,21.483017050301473
reaction:560,tBu3P G2,BTMG,t-AmOH (25%),Core_06,MFCD00674177,17.63267589991129
reaction:561,RuPhos G3,BTMG,H2O (25%),Core_06,MFCD00674177,6.1904969104236915
reaction:562,tBuXphos G3,P2-Et,None,Core_06,MFCD11878349,0.0
reaction:563,Aphos G3,BTTP,t-AmOH (25%),Core_06,MFCD11878349,2.7314715713888047
reaction:564,Xphos G3,K3PO4,H2O (25%),Core_06,MFCD11878349,3.321915682983917
reaction:565,tBuXphos G3,BTMG,None,Core_06,MFCD11878349,55.99520304892839
reaction:566,Aphos G3,BTMG,t-AmOH (25%),Core_06,MFCD11878349,3.793096955503402
reaction:567,Xphos G3,BTMG,H2O (25%),Core_06,MFCD11878349,7.806792947816284
reaction:568,Aphos G3,P2-Et,None,Core_06,MFCD11878349,0.0
reaction:569,tBu3P G2,BTTP,t-AmOH (25%),Core_06,MFCD11878349,13.832625254496769
reaction:570,RuPhos G3,K3PO4,H2O (25%),Core_06,MFCD11878349,3.144220300419851
reaction:571,Aphos G3,BTMG,None,Core_06,MFCD11878349,0.0
reaction:572,tBu3P G2,BTMG,t-AmOH (25%),Core_06,MFCD11878349,15.127020558734158
reaction:573,RuPhos G3,BTMG,H2O (25%),Core_06,MFCD11878349,1.5378235501410238
reaction:574,tBuXphos G3,P2-Et,None,Core_06,MFCD03789252,62.78773176411785
reaction:575,Aphos G3,BTTP,t-AmOH (25%),Core_06,MFCD03789252,100.0
reaction:576,Xphos G3,K3PO4,H2O (25%),Core_06,MFCD03789252,100.0
reaction:577,tBuXphos G3,BTMG,None,Core_06,MFCD03789252,54.60982084164074
reaction:578,Aphos G3,BTMG,t-AmOH (25%),Core_06,MFCD03789252,100.0
reaction:579,Xphos G3,BTMG,H2O (25%),Core_06,MFCD03789252,100.0
reaction:580,Aphos G3,P2-Et,None,Core_06,MFCD03789252,98.02980797253387
reaction:581,tBu3P G2,BTTP,t-AmOH (25%),Core_06,MFCD03789252,100.0
reaction:582,RuPhos G3,K3PO4,H2O (25%),Core_06,MFCD03789252,100.0
reaction:583,Aphos G3,BTMG,None,Core_06,MFCD03789252,100.0
reaction:584,tBu3P G2,BTMG,t-AmOH (25%),Core_06,MFCD03789252,100.0
reaction:585,RuPhos G3,BTMG,H2O (25%),Core_06,MFCD03789252,100.0
reaction:586,tBuXphos G3,P2-Et,None,Core_06,MFCD09999194,4.9670408582009005
reaction:587,Aphos G3,BTTP,t-AmOH (25%),Core_06,MFCD09999194,92.81189287362875
reaction:588,Xphos G3,K3PO4,H2O (25%),Core_06,MFCD09999194,88.53376223139821
reaction:589,tBuXphos G3,BTMG,None,Core_06,MFCD09999194,83.47967091159204
reaction:590,Aphos G3,BTMG,t-AmOH (25%),Core_06,MFCD09999194,88.56823543264377
reaction:591,Xphos G3,BTMG,H2O (25%),Core_06,MFCD09999194,93.39164741090052
reaction:592,Aphos G3,P2-Et,None,Core_06,MFCD09999194,15.374657624392412
reaction:593,tBu3P G2,BTTP,t-AmOH (25%),Core_06,MFCD09999194,96.98577433308616
reaction:594,RuPhos G3,K3PO4,H2O (25%),Core_06,MFCD09999194,85.3579271331844
reaction:595,Aphos G3,BTMG,None,Core_06,MFCD09999194,98.45632638354925
reaction:596,tBu3P G2,BTMG,t-AmOH (25%),Core_06,MFCD09999194,90.08628079073539
reaction:597,RuPhos G3,BTMG,H2O (25%),Core_06,MFCD09999194,88.38514696670462
reaction:598,tBuXphos G3,P2-Et,None,Core_06,MFCD05663845,32.022565958583876
reaction:599,Aphos G3,BTTP,t-AmOH (25%),Core_06,MFCD05663845,95.52551595139066
reaction:600,Xphos G3,K3PO4,H2O (25%),Core_06,MFCD05663845,93.94604443652386
reaction:601,tBuXphos G3,BTMG,None,Core_06,MFCD05663845,22.513596532300642
reaction:602,Aphos G3,BTMG,t-AmOH (25%),Core_06,MFCD05663845,95.7962898215315
reaction:603,Xphos G3,BTMG,H2O (25%),Core_06,MFCD05663845,97.43651167279019
reaction:604,Aphos G3,P2-Et,None,Core_06,MFCD05663845,94.19372121098418
reaction:605,tBu3P G2,BTTP,t-AmOH (25%),Core_06,MFCD05663845,96.34236316414646
reaction:606,RuPhos G3,K3PO4,H2O (25%),Core_06,MFCD05663845,94.03441771492156
reaction:607,Aphos G3,BTMG,None,Core_06,MFCD05663845,95.37791424834997
reaction:608,tBu3P G2,BTMG,t-AmOH (25%),Core_06,MFCD05663845,96.91291305344014
reaction:609,RuPhos G3,BTMG,H2O (25%),Core_06,MFCD05663845,95.16393312843908
reaction:610,tBuXphos G3,P2-Et,None,Core_07,MFCD05663854,0.0
reaction:611,Aphos G3,BTTP,t-AmOH (25%),Core_07,MFCD05663854,56.27637943539001
reaction:612,Xphos G3,K3PO4,H2O (25%),Core_07,MFCD05663854,62.341545683273104
reaction:613,tBuXphos G3,BTMG,None,Core_07,MFCD05663854,0.0
reaction:614,Aphos G3,BTMG,t-AmOH (25%),Core_07,MFCD05663854,67.41889252479088
reaction:615,Xphos G3,BTMG,H2O (25%),Core_07,MFCD05663854,60.54754024741167
reaction:616,Aphos G3,P2-Et,None,Core_07,MFCD05663854,64.90600424748082
reaction:617,tBu3P G2,BTTP,t-AmOH (25%),Core_07,MFCD05663854,31.957207364163963
reaction:618,RuPhos G3,K3PO4,H2O (25%),Core_07,MFCD05663854,69.7863653660917
reaction:619,Aphos G3,BTMG,None,Core_07,MFCD05663854,39.8885566431446
reaction:620,tBu3P G2,BTMG,t-AmOH (25%),Core_07,MFCD05663854,64.62171638146683
reaction:621,RuPhos G3,BTMG,H2O (25%),Core_07,MFCD05663854,71.10470910903693
reaction:622,tBuXphos G3,P2-Et,None,Core_07,MFCD16994280,0.0
